NUM_DEP;NOM_COM;CD_ME_niv1_surf;CD_ME_v2;CD_STATION;INDEX_STATION;NUM_COM;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014;CD_STATION_;LAT_WSG84;LONG_WSG84
38;ORIS-EN-RATTIER;DG407;DG407;08212X0017/HY;4985;38283;AERM&C;1193.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;08212X0017/HY;5.87090769191;44.9227914207
38;ORNACIEUX;DG303;DG248;07476X0018/P;4986;38284;AERM&C;386.0;12.15;Hors RCS et RCO;;;;;RCOseul;oui;;;;;;;oui;07476X0018/P;5.21054405476;45.4025564105
38;OULLES;DG407;DG407;07977X0012/HY;4987;38286;AERM&C;1527.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07977X0012/HY;5.93680319913;45.0787479097
38;OYTIER-SAINT-OBLAS;DG319;DG319;07228X0009/P;4988;38288;AERM&C;245.0;27.8;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07228X0009/P;5.04576671822;45.5834429791
38;OZ;DG374;DG374;07973X0012/F;4989;38289;AERM&C;714.9;70;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;07973X0012/F;6.04895278609;45.1421541641
38;PALADRU;DG350;DG350;07482X0001/P;4990;38292;AERM&C;494.0;9.5;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07482X0001/P;5.56111986557;45.490572657
38;PANISSAGE;DG511;DG350;07481X0031/293K;4991;38293;AERM&C;595.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;07481X0031/293K;5.46188146303;45.5009859791
38;PANOSSAS;DG340;DG340;07232X0003/P;4992;38294;AERM&C;243.0;11.15;Hors RCS et RCO;;;;;;oui;;;;;;;;07232X0003/P;5.20536645987;45.6704612632
38;PASSINS;DG248;DG248;07241X0018/P;4994;38297;AERM&C;300.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07241X0018/P;5.42757981317;45.6814109744
38;PASSINS;DG248;DG248;07241X0023/P;4993;38297;AERM&C;334.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07241X0023/P;5.43700483403;45.6781203547
38;PASSINS;DG340;DG105;07241X0015/P;4995;38297;AERM&C;220.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07241X0015/P;5.41596438535;45.7072975962
38;PELLAFOL;DG108;DG108;08452X0019/SCE;4999;38299;AERM&C;880.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;08452X0019/SCE;5.85425817629;44.7770975232
38;PINSOT;DG406;DG406;07498X0056/HY;5000;38306;AERM&C;1008.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07498X0056/HY;6.1397705313;45.3369718769
38;PINSOT;DG406;DG406;07734X0027/HY;5001;38306;AERM&C;1185.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07734X0027/HY;6.13888164919;45.3521336193
38;PISIEU;DG526;DG526;07475X0004/HY;5002;38307;AERM&C;435.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCS/RCO;;oui;oui;oui;oui;oui;oui;oui;07475X0004/HY;5.07312933935;45.405801053
38;PLAN;DG511;DG511;07721X0056/HY;5003;38308;AERM&C;499.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;07721X0056/HY;5.39736676934;45.3093351412
38;PONT-DE-CHERUY;DG340;DG340;06996X0001/F;5004;38316;AERM&C;201.0;11.6;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;06996X0001/F;5.16489108809;45.7555853842
38;PONT-EVEQUE;DG319;DG319;07463X0037/318A;5006;38318;AERM&C;183.5;;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;07463X0037/318A;4.92066937469;45.540293655
38;PRUNIERES;DG407;DG407;08208X0030/HY;5008;38326;AERM&C;1050.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;08208X0030/HY;5.7604898827;44.8759586102
38;PRUNIERES;DG407;DG407;08215X0019/HY;5007;38326;AERM&C;910.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;08215X0019/HY;5.76539164386;44.8966396026
38;REAUMONT;DG350;DG350;07486X0012/013;5009;38331;AERM&C;364.0;19.4;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07486X0012/013;5.53771241046;45.3550377195
38;RENCUREL;DG111;DG111;07966X0029/SO;5010;38333;AERM&C;726.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;07966X0029/SO;5.43498311737;45.0962618745
38;REVEL;DG406;DG406;07736X0005/S;5012;38334;AERM&C;1119.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07736X0005/S;5.92056003618;45.1671034167
38;REVEL;DG406;DG406;07972X0003/38334A;5011;38334;AERM&C;949.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07972X0003/38334A;5.8562024109;45.1887798516
38;RIVES;DG350;DG350;07486X0033/S;5014;38337;AERM&C;367.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07486X0033/S;5.50419188871;45.3468695902
38;RIVES;DG350;DG350;07722X0003/S;5013;38337;AERM&C;380.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07722X0003/S;5.48888800962;45.365156663
38;ROCHE;DG248;DG350;07236X0028/P;5015;38339;AERM&C;381.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07236X0028/P;5.14082416919;45.5893433847
38;ROCHE;DG248;DG350;07236X0030/P;5016;38339;AERM&C;310.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07236X0030/P;5.13737492646;45.58835116
38;ROCHE;DG350;DG248;07236X0029/S;5017;38339;AERM&C;390.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07236X0029/S;5.14712628366;45.5897452989
38;ROCHE;DG350;DG248;07236X0044/S;5019;38339;AERM&C;390.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07236X0044/S;5.13900013559;45.5616008067
38;ROCHE;DG350;DG350;07236X0027/F;5018;38339;AERM&C;425.0;12;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07236X0027/F;5.14764368621;45.5936599962
38;ROYBON;DG526;DG526;07713X0036/HY;5021;38347;AERM&C;560.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07713X0036/HY;5.25906689704;45.2575452976
38;RUY;DG248;DG248;07238X0057/P;5022;38348;AERM&C;362.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07238X0057/P;5.35470561135;45.5879486439
38;RUY;DG340;DG340;07238X0042/F2;5023;38348;AERM&C;270.0;17.2;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07238X0042/F2;5.32331603048;45.5815472207
38;RUY;DG340;DG340;07238X0043/F3;5025;38348;AERM&C;270.0;18.9;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;07238X0043/F3;5.30987298526;45.5824561894
38;RUY;DG340;DG340;07238X0056/F;5024;38348;AERM&C;260.0;17;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07238X0056/F;5.31182490041;45.5817724358
38;SABLONS;DG395;DG395;07702X0241/P;5026;38349;AERM&C;140.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;07702X0241/P;4.80177786561;45.3068055582
38;SAINT-ALBAN-DE-ROCHE;DG350;DG248;07237X0089/TX;5027;38352;AERM&C;390.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07237X0089/TX;5.21996903249;45.5777539349
38;SAINT-ANDRE-EN-ROYANS;DG515;DG515;07954X0101/HY;5028;38356;AERM&C;484.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07954X0101/HY;5.31867580128;45.0855943656
38;SAINT-ANTOINE-L'ABBAYE;DG248;DG248;07953X0009/F;5029;38359;AERM&C;304.0;120;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;;oui;;oui;;07953X0009/F;5.2002141102;45.1728631947
38;SAINT-AUPRE;DG350;DG350;07487X0033/G;5032;38362;AERM&C;790.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07487X0033/G;5.64421207768;45.4094663231
38;SAINT-AUPRE;DG350;DG350;07487X0035/362L;5031;38362;AERM&C;459.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07487X0035/362L;5.6723593471;45.4256224061
38;SAINT-AUPRE;DG350;DG350;07488X0001/S;5030;38362;AERM&C;845.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07488X0001/S;5.65106401249;45.4142153176
38;SAINT-BARTHELEMY;DG303;DG303;07711X0034/F;5033;38363;AERM&C;305.0;53.7;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07711X0034/F;5.07180634227;45.3393330066
38;SAINT-BARTHELEMY-DE-SECHILIENNE;DG407;DG407;07975X0001/38364A;5035;38364;AERM&C;539.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;07975X0001/38364A;5.83407656694;45.0340901625
38;SAINT-BARTHELEMY-DE-SECHILIENNE;DG407;DG407;07975X0029/38364F;5034;38364;AERM&C;464.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07975X0029/38364F;5.81638548007;45.0323680808
38;SAINT-CHRISTOPHE-EN-OISANS;DG407;DG407;08221X0002/HY;5037;38375;AERM&C;1496.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;;;;oui;;08221X0002/HY;6.27077170521;44.9446683702
38;SAINT-CHRISTOPHE-EN-OISANS;DG407;DG407;08221X0012/HY;5036;38375;AERM&C;1414.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;08221X0012/HY;6.2945982141;44.9654817128
38;SAINT-CHRISTOPHE-SUR-GUIERS;DG145;DG145;07495X0016/HY;5039;38376;AERM&C;1114.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07495X0016/HY;5.78569478733;45.3951836442
38;SAINT-CHRISTOPHE-SUR-GUIERS;DG145;DG145;07495X0017/HY;5038;38376;AERM&C;1211.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07495X0017/HY;5.78541603198;45.3806078144
38;SAINT-CHRISTOPHE-SUR-GUIERS;DG145;DG145;07495X0018/HY;5040;38376;AERM&C;808.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07495X0018/HY;5.78899272371;45.3786789222
38;SAINT-CHRISTOPHE-SUR-GUIERS;DG341;DG341;07495X0010/38376A;5041;38376;AERM&C;395.0;36;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;07495X0010/38376A;5.77271339672;45.4304019867
38;SAINT-CLAIR-DE-LA-TOUR;DG340;DG340;07245X0036/P;5042;38377;AERM&C;330.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;07245X0036/P;5.47250712576;45.5715740182
38;SAINT-DIDIER-DE-BIZONNES;DG350;DG511;07474X0019/F;5043;38380;AERM&C;550.0;30;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07474X0019/F;5.35516815028;45.4588174529
38;SAINT-EGREVE;DG313;DG313;07728X0252/HY;5044;38382;AERM&C;233.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07728X0252/HY;5.673299378;45.2441505456
38;SAINT-ETIENNE-DE-CROSSEY;DG350;DG350;07487X0037/HY;5046;38383;AERM&C;448.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07487X0037/HY;5.63835100415;45.3764996926
38;SAINT-ETIENNE-DE-CROSSEY;DG350;DG350;07487X0038/HY;5045;38383;AERM&C;443.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07487X0038/HY;5.64459554741;45.3674481501
38;SAINT-ETIENNE-DE-SAINT-GEOIRS;DG303;DG303;07714X0055/F2;5047;38384;AERM&C;407.0;54.3;;;;;;RCOseul;;;;;;;;oui;07714X0055/F2;5.3324083238;45.3534447177
38;SAINT-ETIENNE-DE-SAINT-GEOIRS;DG350;DG350;07714X0049/F;5048;38384;AERM&C;405.0;20;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07714X0049/F;5.34101885281;45.3355531381
38;SAINT-GEORGES-D'ESPERANCHE;DG319;DG319;07235X0011/F;5052;38389;AERM&C;291.0;56;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07235X0011/F;5.06080612565;45.5963883387
38;SAINT-GEORGES-DE-COMMIERS;DG407;DG407;07968X0139/38388B;5051;38388;AERM&C;625.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07968X0139/38388B;5.7158711102;45.051452643
38;SAINT-GEORGES-DE-COMMIERS;DG407;DG407;07968X0167/38388A;5050;38388;AERM&C;775.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07968X0167/38388A;5.7095026959;45.038995697
38;SAINT-GEORGES-DE-COMMIERS;DG407;DG407;07968X0168/38388C;5049;38388;AERM&C;515.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07968X0168/38388C;5.70779345791;45.0402162611
38;SAINT-HILAIRE-DE-LA-COTE;DG303;DG303;07478X0013/F;5053;38393;AERM&C;400.0;46.5;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07478X0013/F;5.331768714;45.3700289379
38;SAINT-HILAIRE-DE-LA-COTE;DG511;DG511;07478X0009/HY;5054;38393;AERM&C;570.0;6;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;07478X0009/HY;5.33982741544;45.4042530076
38;SAINT-HILAIRE-DU-ROSIER;DG350;DG248;07953X0003/HY;5055;38394;AERM&C;175.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07953X0003/HY;5.24312163864;45.1072111702
38;SAINT-HILAIRE-DU-ROSIER;DG350;DG248;07953X0099/F2;5057;38394;AERM&C;171.0;150;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07953X0099/F2;5.24596363592;45.1065423989
38;SAINT-HILAIRE-DU-ROSIER;DG350;DG248;07953X0101/P;5056;38394;AERM&C;190.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07953X0101/P;5.24908708768;45.1112828519
38;SAINT-JEAN-D'AVELANNE;DG248;DG248;07484X0006/S;5059;38398;AERM&C;289.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;07484X0006/S;5.68142315902;45.51216447
38;SAINT-JEAN-D'AVELANNE;DG248;DG248;07484X0017/S;5058;38398;AERM&C;294.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;07484X0017/S;5.68838528724;45.5213991503
38;SAINT-JEAN-D'HERANS;DG407;DG407;08215X0023/HY;5066;38403;AERM&C;773.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;08215X0023/HY;5.77122614692;44.8708487443
38;SAINT-JEAN-D'HERANS;DG407;DG407;08215X0027/HY;5065;38403;AERM&C;797.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;;08215X0027/HY;5.75388180883;44.8439061773
38;SAINT-JEAN-DE-BOURNAY;DG319;DG319;07472X0002/S1;5060;38399;AERM&C;370.0;25;Hors RCS et RCO;horsRCSRCODRIRE;;;;RCOseul;oui;;oui;;;;;oui;07472X0002/S1;5.14412803282;45.4980408698
38;SAINT-JEAN-DE-BOURNAY;DG319;DG319;07472X0017/P2;5061;38399;AERM&C;410.0;35;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;07472X0017/P2;5.14966218533;45.503889881
38;SAINT-JEAN-DE-BOURNAY;DG350;DG248;07472X0009/TX;5062;38399;AERM&C;415.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07472X0009/TX;5.14073258951;45.5138709101
38;SAINT-JEAN-DE-VAULX;DG407;DG407;07968X0169/HY;5064;38402;AERM&C;1266.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07968X0169/HY;5.75951744244;45.0087427994
38;SAINT-JEAN-DE-VAULX;DG407;DG407;07968X0170/HY;5063;38402;AERM&C;1222.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;07968X0170/HY;5.74730827536;45.028079388
38;SAINT-JOSEPH-DE-RIVIERE;DG341;DG341;07488X0011/F;5067;38405;AERM&C;409.0;50;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;oui;oui;oui;oui;oui;07488X0011/F;5.69428089738;45.3814978589
38;SAINT-JULIEN-DE-RAZ;DG511;DG511;07724X0009/HY;5068;38407;AERM&C;523.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07724X0009/HY;5.64704732289;45.3557391231
38;SAINT-JUST-DE-CLAIX;DG147;;07957X0003/F;5069;38409;AERM&C;194.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07957X0003/F;5.25667263161;45.0643290801
38;SAINT-LAURENT-DU-PONT;DG341;DG341;07488X0012/S1;5072;38412;AERM&C;404.0;115;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07488X0012/S1;5.7160537437;45.3920643336
38;SAINT-LAURENT-DU-PONT;DG511;DG511;07488X0017/412G;5071;38412;AERM&C;450.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07488X0017/412G;5.75983854359;45.3941920936
38;SAINT-LAURENT-DU-PONT;DG511;DG511;07488X0019/412C1;5070;38412;AERM&C;560.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07488X0019/412C1;5.73455328877;45.4191078402
38;SAINT-MARTIN-D'URIAGE;DG406;;07972X0043/HY;5076;38422;AERM&C;967.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07972X0043/HY;5.86387569372;45.1634233363
38;SAINT-MARTIN-D'URIAGE;DG406;;07972X0080/HY;5074;38422;AERM&C;1218.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07972X0080/HY;5.83764646186;45.1626529758
38;SAINT-MARTIN-D'URIAGE;DG406;;07972X0081/HY;5078;38422;AERM&C;937.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0081/HY;5.84023481943;45.1749024282
38;SAINT-MARTIN-D'URIAGE;DG406;DG406;07971X0057/38422M;5079;38422;AERM&C;700.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07971X0057/38422M;5.85285344692;45.1517736635
38;SAINT-MARTIN-D'URIAGE;DG406;DG406;07972X0039/HY;5075;38422;AERM&C;851.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0039/HY;5.87309892982;45.176876989
38;SAINT-MARTIN-D'URIAGE;DG406;DG406;07972X0042/HY;5080;38422;AERM&C;942.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0042/HY;5.81561470248;45.154659225
38;SAINT-MARTIN-D'URIAGE;DG406;DG406;07972X0044/HY;5073;38422;AERM&C;860.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0044/HY;5.84450031722;45.1810508329
38;SAINT-MARTIN-D'URIAGE;DG406;DG406;07972X0061/HY;5077;38422;AERM&C;897.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0061/HY;5.89761494665;45.1396873498
38;SAINT-MARTIN-D'URIAGE;DG407;DG407;07972X0046/HY;5084;38422;AERM&C;834.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0046/HY;5.86421631266;45.131256464
38;SAINT-MARTIN-D'URIAGE;DG407;DG407;07972X0047/HY;5081;38422;AERM&C;803.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0047/HY;5.82339922686;45.1397055691
38;SAINT-MARTIN-D'URIAGE;DG407;DG407;07972X0049/HY;5082;38422;AERM&C;860.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0049/HY;5.81536407695;45.1425490999
38;SAINT-MARTIN-D'URIAGE;DG407;DG407;07972X0051/HY;5083;38422;AERM&C;923.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07972X0051/HY;5.84845198529;45.1323296759
38;SAINT-MAURICE-L'EXIL;DG350;DG350;07466X0002/S;5085;38425;AERM&C;200.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07466X0002/S;4.78605051583;45.3911681339
38;SAINT-MAURICE-L'EXIL;DG350;DG350;07466X0047/HY;5086;38425;AERM&C;195.0;;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;07466X0047/HY;4.78853088438;45.3864265994
38;SAINT-MAXIMIN;DG406;DG406;07498X0050/HY;5087;38426;AERM&C;517.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07498X0050/HY;6.03468998341;45.4237065173
38;SAINT-MAXIMIN;DG406;DG406;07498X0059/HY;5088;38426;AERM&C;510.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07498X0059/HY;6.0575029114;45.4365263058
38;SAINT-NAZAIRE-LES-EYMES;DG145;DG145;07731X0010/HY;5089;38431;AERM&C;549.0;15;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;07731X0010/HY;5.83552001406;45.2870609185
38;SAINT-NICOLAS-DE-MACHERIN;DG350;DG350;07487X0039/HY;5090;38432;AERM&C;486.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07487X0039/HY;5.59967054296;45.420813317
38;SAINT-ONDRAS;DG340;DG340;07482X0032/F;5091;38434;AERM&C;371.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07482X0032/F;5.53882672709;45.5309017835
38;SAINT-PAUL-D'IZEAUX;DG350;DG350;07721X0032/HY;5095;38437;AERM&C;564.0;10.6;Hors RCS et RCO;;;;;;;oui;;;;;;;07721X0032/HY;5.42313911475;45.3211199465
38;SAINT-PAUL-D'IZEAUX;DG511;;07721X0057/HY;5094;38437;AERM&C;551.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;07721X0057/HY;5.4212589531;45.3014712921
38;SAINT-PAUL-D'IZEAUX;DG511;DG511;07721X0031/HY;5093;38437;AERM&C;560.0;;Hors RCS et RCO;;;;;;;oui;;;;;;;07721X0031/HY;5.42500056505;45.3016567115
38;SAINT-PAUL-DE-VARCES;DG407;DG111;07967X0012/38436A;5092;38436;AERM&C;940.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07967X0012/38436A;5.64642236311;45.0835241063
38;SAINT-PAUL-LES-MONESTIER;DG407;DG407;08207X0020/HY;5096;38438;AERM&C;1085.0;;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;08207X0020/HY;5.60524107909;44.910686762
38;SAINT-PIERRE-D'ENTREMONT;DG145;DG145;07495X0003/HY;5110;38446;AERM&C;983.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07495X0003/HY;5.87515346238;45.4031992968
38;SAINT-PIERRE-D'ENTREMONT;DG145;DG145;07495X0020/HY;5111;38446;AERM&C;1016.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07495X0020/HY;5.85429043118;45.4118430958
38;SAINT-PIERRE-D'ENTREMONT;DG145;DG145;07495X0021/HY;5107;38446;AERM&C;1345.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07495X0021/HY;5.88145213347;45.4008165374
38;SAINT-PIERRE-D'ENTREMONT;DG145;DG145;07495X0022/HY;5109;38446;AERM&C;1025.0;;Hors RCS et RCO;;;;;;;;oui;;;;;;07495X0022/HY;5.83376464562;45.3896426299
38;SAINT-PIERRE-D'ENTREMONT;DG145;DG145;07496X0007/38446A;5108;38446;AERM&C;835.0;;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;;oui;;oui;;07496X0007/38446A;5.84207168137;45.3601392203
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07495X0019/HY;5098;38442;AERM&C;1210.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07495X0019/HY;5.77114785569;45.3578380131
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07731X0012/HY;5100;38442;AERM&C;1137.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07731X0012/HY;5.72777926317;45.3378039973
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07731X0014/HY;5097;38442;AERM&C;1081.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07731X0014/HY;5.78851328596;45.3589272696
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07731X0017/HY;5102;38442;AERM&C;1047.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07731X0017/HY;5.79034049058;45.3638566156
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07731X0018/HY;5099;38442;AERM&C;1172.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07731X0018/HY;5.75396839347;45.3166976902
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07731X0019/HY;5104;38442;AERM&C;1220.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07731X0019/HY;5.76576213723;45.3364722841
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07732X0027/HY;5101;38442;AERM&C;1150.0;;Hors RCS et RCO;;;;;;oui;;oui;;;;;;07732X0027/HY;5.8221068452;45.2948191488
38;SAINT-PIERRE-DE-CHARTREUSE;DG145;DG145;07732X0028/HY;5103;38442;AERM&C;1663.0;;Hors RCS et RCO;;;;;;oui;;;;;;;;07732X0028/HY;5.81208429669;45.2913553297
38;SAINT-PIERRE-DE-MESAGE;DG374;DG374;07975X0005/38445B;5106;38445;AERM&C;306.0;30.45;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;07975X0005/38445B;5.76146301136;45.0600087673
38;SAINT-PIERRE-DE-MESAGE;DG374;DG374;07975X0075/PUITS1;5105;38445;AERM&C;300.0;25.8;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;;oui;oui;oui;;07975X0075/PUITS1;5.7723881387;45.052515598
38;SAINT-PRIM;DG350;DG350;07466X0001/S;5112;38448;AERM&C;200.0;;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;07466X0001/S;4.80028338284;45.4423539879
38;SAINT-ROMANS;DG147;DG147;07953X0006/S;5113;38453;AERM&C;216.0;24;Hors RCS et RCO;;;;;RCOseul;oui;oui;oui;;;;;oui;07953X0006/S;5.30234867829;45.0918406187
