;CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014
1860;01211X0095/C1;14660;SAINT-VAAST-EN-AUGE;14;AESN;103.0;;14660_FRHG308_FRHG213;481896.568598;6914668.6267;;HG213;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1861;01191X0251/111111;14663;SAINT-VIGOR-LE-GRAND;14;AESN;36.42;20.1;14663_ _FRHG308;433046.250497;6914814.6776;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1862;01183X0011/C1;14667;SAON;14;AESN;11.0;5.9;14667_ _FRHG402;418799.165297;6913922.4409;;HG402;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1863;01183X0075/F1;14667;SAON;14;AESN;11.0;20;14667_ _FRHG402;419091.622597;6914272.9388;HG402;HG402;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui
1864;01193X0187/F2;14670;SECQUEVILLE-EN-BESSIN;14;AESN;36.0;34;14670_ _FRHG308;444200.706798;6909627.0355;HG308;HG308;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
1865;01194X0145/F4;14685;THAON;14;AESN;29.07;41;14685_ _FRHG308;448953.824898;6910689.9164;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1866;01194X0140/F3;14685;THAON;14;AESN;20.98;44;14685_ _FRHG308;449647.115398;6910882.3575;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1867;01468X0047/FE5-94;14688;THIEVILLE;14;AESN;37.0;84;14688_ _FRHG308;476792.408098;6886464.6316;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1868;01193X0201/FD-1;14690;TIERCEVILLE;14;AESN;13.0;50.4;14690_ _FRHG308;443807.078098;6916767.2226;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1869;01195X0206/S3;14695;TORTEVAL-QUESNAY;14;AESN;70.0;31;14695_ _FRHG402;427632.099797;6902961.587;;HG402;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1870;01188X0009/FD5;14695;TORTEVAL-QUESNAY;14;AESN;73.0;13.8;14695_ _FRHG503;427893.203197;6902377.507;;HG503;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1871;01465X0066/C1;14703;TOURNEBU;14;AESN;140.0;;14703_ _FRHG502;456838.515998;6877332.7583;;HG502;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1872;01743X0001/P1;14704;LE TOURNEUR;14;AESN;192.0;15.5;14704_ _FRHG503;419553.886897;6880847.1094;;HG503;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1873;01743X0002/P2;14704;LE TOURNEUR;14;AESN;197.0;16;14704_ _FRHG503;418806.003097;6882402.3484;;HG503;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1874;01191X0239/F;14709;TRACY-SUR-MER;14;AESN;31.78;35;14709_ _FRHG308;435367.692098;6920714.5479;HG308;HG308;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
1875;01187X0001/C1;14727;VAUBADON;14;AESN;96.0;;14727_ _FRHG503;421697.911597;6908060.4985;;HG503;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
1876;01468X0048/FE4-95;14735;VENDEUVRE;14;AESN;51.0;77;14735_ _FRHG308;475919.241998;6881220.8942;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1877;00967X0004/F1;14739;VER-SUR-MER;14;AESN;37.0;79.8;14739_ _FRHG308;444025.861998;6921829.0631;;HG308;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1878;01753X0001/C1;14764;PONT-D'OUILLY;14;AESN;70.0;;14764_ _FRHG502;449635.066698;6869322.9687;;HG502;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1879;07655X0020/502;15001;ALLANCHE;15;AELB;1098.0;;15001_ _FRGG096;693727.3979;6456634.4125;GG096;GG096;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
1880;07896X0037/522;15004;ANDELAT;15;AEAG;924.0;;15004_ _FRFG011;704794.0842;6440091.966;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1881;08122X0015/S;15017;BADAILHAC;15;AEAG;977.0;;15017_ _FRFG011;670904.7014;6425132.6528;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1882;07888X0027/S;15025;ALBEPIERRE-BREDONS;15;AELB;1130.0;;15025_ _FRGG096;689093.5992;6442743.4479;GG096;GG096;Hors RCS et RCO;;;;;;oui;;;;;;;
1883;07888X0029/S;15025;ALBEPIERRE-BREDONS;15;AELB;1353.0;;15025_ _FRGG096;688710.9433;6443242.1773;;GG096;Hors RCS et RCO;;;;;;;;oui;;;;;
1884;07891X0027/3246;15035;CHALINARGUES;15;AELB;1123.0;;15035_ _FRGG096;696170.0018;6449191.2828;GG096;GG096;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1885;07635X0006/1845;15036;CHALVIGNAC;15;AEAG;375.0;;15036_ _FRFG006;641869.2483;6457470.231;;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1886;07635X0033/1844;15036;CHALVIGNAC;15;AEAG;278.0;;15036_ _FRFG006;643078.8007;6460537.707;FG006;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1887;07636X0009/2059;15036;CHALVIGNAC;15;AEAG;555.0;;15036_ _FRFG006;645760.5627;6463559.514;FG006;FG006;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1888;07635X0034/1846;15036;CHALVIGNAC;15;AEAG;280.0;;15036_ _FRFG006;642973.0246;6461484.6664;;FG006;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1889;07406X0005/C;15038;CHAMPS-SUR-TARENTAINE-MARCHAL;15;AEAG;677.0;;15038_ _FRFG006;675717.0132;6481681.8181;;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1890;07901X0002/S;15048;CHAZELLES;15;AEAG;1080.0;;15048_ _FRGG049;725538.7667;6445934.1715;;GG049;Hors RCS et RCO;;;;;;oui;;;;;;;
1891;07901X0001/S;15048;CHAZELLES;15;AELB;1056.0;;15048_ _FRGG049;725549.3816;6444365.1078;GG049;GG049;Hors RCS et RCO;;;;;;;;oui;;;;;
1892;07647X0045/3198;15049;CHEYLADE;15;AEAG;1133.0;;15049_ _FRFG011;673831.799;6453093.8684;FG011;FG011;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1893;07882X0015/S;15050;LE CLAUX;15;AEAG;1440.0;;15050_ _FRFG011;676611.0728;6448076.6124;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1894;07646X0005/S;15052;COLLANDRES;15;AEAG;1118.0;;15052_ _FRFG011;668787.7134;6460124.1642;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1895;07893X0002/S;15055;COREN;15;AEAG;1118.0;;15055_ _FRFG007;707482.5967;6443150.8587;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1896;08372X0222/541-3;15060;DEUX-VERGES;15;AEAG;1167.0;;15060_ _FRFG007;701545.1427;6411464.2306;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1897;08372X0223/541-4;15060;DEUX-VERGES;15;AEAG;1177.0;;15060_ _FRFG007;701919.3675;6413180.0094;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1898;08372X0217/827;15060;DEUX-VERGES;15;AEAG;1078.0;;15060_ _FRFG007;700694.9023;6409941.9527;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1899;07883X0016/S;15061;DIENNE;15;AELB;1312.0;;15061_ _FRFG011;680761.2395;6452151.0983;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1900;08135X0012/2921;15065;ESPINASSE;15;AEAG;737.0;;15065_ _FRFG011;693488.5435;6418550.9155;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1901;08135X0010/C;15065;ESPINASSE;15;AEAG;983.0;;15065_ _FRFG011;694873.42;6418829.8673;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1902;07874X0010/C;15070;FONTANGES;15;AEAG;916.0;;15070_ _FRFG011;665127.0588;6443972.7575;FG011;FG011;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1903;07878X0018/S;15075;GIRGOLS;15;AEAG;922.0;;15075_ _FRFG011;658765.1203;6437282.2753;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1904;08131X0010/1138;15077;GOURDIEGES;15;AEAG;1048.0;;15077_ _FRFG011;691521.6015;6427546.7111;FG011;FG011;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1905;08122X0027/S;15081;JOU-SOUS-MONJOU;15;AEAG;955.0;;15081_ _FRFG011;674243.8948;6427599.1142;FG011;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1906;08358X0018/2536;15082;JUNHAC;15;AEAG;507.0;;15082_ _FRFG007;658180.2337;6398744.9054;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1907;08358X0017/2535;15082;JUNHAC;15;AEAG;471.0;;15082_ _FRFG007;656249.3398;6402621.6527;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1908;08358X0019/2537;15082;JUNHAC;15;AEAG;515.0;;15082_ _FRFG007;655886.4254;6399037.3656;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1909;08125X0037/3117;15085;LABROUSSE;15;AEAG;806.0;;15085_ _FRFG006;662045.2662;6418222.5735;FG006;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1910;08361X0012/2807;15089;LADINHAC;15;AEAG;406.0;;15089_ _FRFG007;662566.272;6405111.2427;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1911;08354X0034/3076;15090;LAFEUILLADE-EN-VEZIE;15;AEAG;723.0;;15090_ _FRFG006;656350.9567;6412202.5603;FG006;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1912;08354X0017/C;15090;LAFEUILLADE-EN-VEZIE;15;AEAG;701.0;;15090_ _FRFG007;657648.0252;6409557.1401;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1913;08365X0034/3137;15093;LAPEYRUGUE;15;AEAG;679.0;;15093_ _FRFG007;663580.915;6401719.5171;FG007;FG007;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1914;08111X0033/101;15094;LAROQUEBROU;15;AEAG;638.0;;15094_ _FRFG006;637277.707999;6432355.482;FG006;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1915;07885X0037/3025;15096;LASCELLE;15;AEAG;1194.0;;15096_ _FRFG011;664883.8357;6438133.0999;FG011;FG011;Hors RCS et RCO;;;;;;oui;oui;;;;;;
1916;08132X0005/C;15099;LAVASTRIE;15;AEAG;970.0;;15099_ _FRFG011;701188.9527;6427574.7934;FG011;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1917;07883X0006/S;15101;LAVEISSIERE;15;AELB;1380.0;;15101_ _FRGG096;679355.6583;6443823.0713;GG096;GG096;Hors RCS et RCO;;;;;;;;oui;;;;;
1918;08352X0006/C;15104;LEYNHAC;15;AEAG;582.0;;15104_ _FRFG007;643462.8375;6404126.1069;;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1919;08141X0013/3059;15107;LORCIERES;15;AEAG;893.0;;15107_ _FRFG007;721907.394;6426162.933;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1920;08141X0009/3047;15107;LORCIERES;15;AEAG;941.0;;15107_ _FRFG007;721721.4369;6426307.6132;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1921;08141X0012/3056;15107;LORCIERES;15;AEAG;854.0;;15107_ _FRFG007;722017.6157;6425422.6011;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1922;07886X0011/S;15113;MANDAILLES-SAINT-JULIEN;15;AEAG;1112.0;;15113_ _FRFG011;677583.7753;6444356.7825;FG011;FG011;Hors RCS et RCO;;;;;;;oui;;;;;;
1923;07651X0017/1279;15114;MARCENAT;15;AEAG;1294.0;;15114_ _FRFG011;690888.5691;6469334.9867;;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1924;08353X0004/C;15117;MARCOLES;15;AEAG;734.0;;15117_ _FRFG007;649813.4185;6408456.9409;;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1925;08353X0024/C;15117;MARCOLES;15;AEAG;736.0;;15117_ _FRFG007;647056.7307;6410378.2425;;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1926;08353X0039/3096;15117;MARCOLES;15;AEAG;749.0;;15117_ _FRFG007;648041.3417;6411167.9202;;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1927;08355X0002/C;15122;MAURS;15;AEAG;435.0;;15122_ _FRFG007;637352.571799;6401332.7432;;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1928;07407X0001/C;15129;MONTBOUDIF;15;AEAG;1067.0;;15129_ _FRFG011;680356.6949;6476187.4778;FG011;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1929;08358X0024/92-2;15134;MONTSALVY;15;AEAG;727.0;;15134_ _FRFG007;658531.19;6398273.08;FG007;FG007;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;oui;;;;;
1930;08116X0010/S;15144;OMPS;15;AEAG;665.0;;15144_ _FRFG006;644104.4653;6418974.6569;;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1931;07656X0032/3268;15151;PEYRUSSE;15;AELB;1160.0;82;15151_ _FRGG096;703317.1745;6456957.7086;GG096;GG096;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1932;08124X0021/2584;15152;PIERREFORT;15;AEAG;1035.0;;15152_ _FRFG011;685244.4303;6423025.9149;FG011;FG011;Hors RCS et RCO;;;;;;;oui;;;;;;
1933;08354X0038/2979;15156;PRUNET;15;AEAG;720.0;;15156_ _FRFG006;655876.9776;6413364.7324;FG006;FG006;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1934;08354X0010/C;15156;PRUNET;15;AEAG;722.0;;15156_ _FRFG006;655454.2837;6414475.8219;;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1935;08353X0033/F;15163;ROANNES-SAINT-MARY;15;AEAG;721.0;;15163_ _FRFG006;650803.6356;6417425.1802;;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1936;07868X0017/1185;15165;ROUFFIAC;15;AEAG;590.0;;15165_ _FRFG006;633275.343399;6434651.6741;;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1937;07905X0043/1593D;15168;RUYNES-EN-MARGERIDE;15;AEAG;1198.0;;15168_ _FRFG007;713768.1257;6430994.9966;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1938;07905X0032/S;15168;RUYNES-EN-MARGERIDE;15;AEAG;1301.0;;15168_ _FRFG007;718561.5226;6434912.9861;FG007;FG007;Hors RCS et RCO;;;;;;;oui;;;;;;
1939;07905X0030/S;15168;RUYNES-EN-MARGERIDE;15;AEAG;1231.0;;15168_ _FRFG007;716919.6278;6434550.6067;;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1940;08352X0002/C;15172;SAINT-ANTOINE;15;AEAG;661.0;;15172_ _FRFG007;647521.1008;6406677.1109;FG007;FG007;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
1941;08352X0005/C;15172;SAINT-ANTOINE;15;AEAG;637.0;;15172_ _FRFG007;646321.2413;6405075.6817;;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1942;07874X0013/1886;15174;SAINT-BONNET-DE-SALERS;15;AEAG;900.0;;15174_ _FRFG011;661279.5753;6450823.7824;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1943;08111X0008/S;15189;SAINT-GERONS;15;AEAG;594.0;;15189_ _FRFG006;637574.028799;6425973.9891;;FG006;Hors RCS et RCO;;;;;;;oui;;;;;;
1944;08111X0035/1680;15189;SAINT-GERONS;15;AEAG;644.0;;15189_ _FRFG006;639353.791599;6426613.5819;FG006;FG006;Hors RCS et RCO;;;;;;;;oui;;;;;
1945;08111X0027/1679;15189;SAINT-GERONS;15;AEAG;556.0;;15189_ _FRFG006;636067.450199;6427208.5952;;FG006;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1946;07646X0027/S;15190;SAINT-HIPPOLYTE;15;AEAG;1268.0;;15190_ _FRFG011;679158.2078;6459399.94;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1947;07887X0102/2397;15192;SAINT-JACQUES-DES-BLATS;15;AEAG;1385.0;;15192_ _FRFG011;678450.6123;6442254.7726;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1948;07887X0015/S;15192;SAINT-JACQUES-DES-BLATS;15;AEAG;1251.0;;15192_ _FRFG011;676924.2312;6441191.2029;;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1949;07872X0004/S;15200;SAINT-MARTIN-CANTALES;15;AEAG;590.0;;15200_ _FRFG006;646522.854;6443505.7422;;FG006;Hors RCS et RCO;;;;;;oui;;;;;;;
1950;07894X0024/C;15207;SAINT-PONCY;15;AELB;976.0;;15207_ _FRGG049;712283.3186;6449284.3916;;GG049;Hors RCS et RCO;;;;;;;oui;;;;;;
1951;08141X0008/1840;15216;SAINT-URCIZE;15;AEAG;1060.0;;15216_ _FRFG010;696902.0614;6396764.9021;FG010;FG010;Hors RCS et RCO;;;;;;;;oui;;;;;
1952;07881X0038/3208;15219;SALERS;15;AEAG;1125.0;;15219_ _FRFG011;660722.4838;6449419.6324;FG011;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1953;07648X0007/S;15225;SEGUR-LES-VILLAS;15;AEAG;1121.0;;15225_ _FRFG011;684565.3672;6458546.9862;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1954;07648X0014/S;15225;SEGUR-LES-VILLAS;15;AEAG;1119.0;;15225_ _FRFG011;685543.2703;6456613.0483;;FG011;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1955;07886X0009/S;15236;THIEZAC;15;AEAG;877.0;;15236_ _FRFG011;670695.2374;6433965.2358;FG011;FG011;Hors RCS et RCO;;;;;;;oui;;;;;;
1956;07878X0023/S;15238;TOURNEMIRE;15;AEAG;771.0;;15238_ _FRFG011;657693.1898;6439974.602;;FG011;Hors RCS et RCO;;;;;;oui;;;;;;;
1957;08371X0007/N1;15241;LA TRINITAT;15;AEAG;1259.0;;15241_ _FRFG007;697857.6363;6405621.6112;FG007;FG007;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1958;08355X0018/87;15242;LE TRIOULOU;15;AEAG;240.0;;15242_ _FRFG007;637673.082799;6397783.468;FG007;FG007;Hors RCS et RCO;;;;;;;;oui;;;;;
1959;07888X0023/S;15248;VALUEJOLS;15;AEAG;1249.0;;15248_ _FRFG011;695592.2852;6438718.2158;FG011;FG011;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
1960;07888X0022/S;15248;VALUEJOLS;15;AEAG;1313.0;;15248_ _FRFG011;690520.1775;6438790.513;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1961;07905X0001/S;15251;VEDRINES-SAINT-LOUP;15;AELB;1276.0;;15251_ _FRGG049;720797.1023;6437350.6294;;GG049;Hors RCS et RCO;;;;;;;;oui;;;;;
1962;07885X0006/P;15252;VELZIC;15;AEAG;703.0;10.8;15252_ _FRFG011;667187.1831;6432762.3022;FG007;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1963;07885X0032/3236;15252;VELZIC;15;AEAG;718.0;;15252_ _FRFG011;663678.012;6432271.7804;FG011;FG011;RCS;;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;;;;;
1964;08121X0001/P;15252;VELZIC;15;AEAG;708.0;;15252_ _FRFG011;664575.0553;6432269.9935;FG011;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1965;07656X0036/VEZE1;15256;VEZE;15;AELB;1185.0;79;15256_ _FRGG096;697516.673;6463697.1543;;GG096;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;;oui;;;;;
1966;07656X0028/S;15256;VEZE;15;AELB;1187.0;;15256_ _FRGG096;697700.5387;6464477.4801;;GG096;Hors RCS et RCO;;;;;;;;oui;;;;;
1967;08122X0017/S;15258;VIC-SUR-CERE;15;AEAG;1021.0;;15258_ _FRFG011;668085.8249;6429719.9661;;FG011;Hors RCS et RCO;;;;;;;;oui;;;;;
1968;07891X0018/S;15263;VIRARGUES;15;AELB;1020.0;;15263_ _FRGG096;693339.137;6447872.6994;GG096;GG096;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;oui
1969;08116X0029/2191;15264;VITRAC;15;AEAG;625.0;;15264_ _FRFG007;648104.4597;6414336.9701;FG007;FG007;Hors RCS et RCO;;;;;;oui;;;;;;;
1970;06622X0005/SOURCE;16007;ALLOUE;16;AEAG;145.0;5;16007_ _FRFG078;512834.118698;6550055.1487;;FG078;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1971;06626X0031/HY;16009;AMBERNAC;16;AEAG;173.0;2.8;16009_FRFG078_FRFG013;507259.963698;6546021.3645;;FG013;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1972;07084X0002/F;16013;ANGEAC-CHARENTE;16;AEAG;15.0;5.8;16013_FRFG080_FRFG017;460295.967598;6508505.5993;FG017;FG017;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui
1973;07088X0062/P2;16013;ANGEAC-CHARENTE;16;AEAG;17.0;5;16013_FRFG080_FRFG017;461378.677698;6506958.8504;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1974;07323X0004/P1;16028;BARBEZIEUX-SAINT-HILAIRE;16;AEAG;76.0;4.8;16028_FRFG073_FRFG094;454691.294198;6491436.5422;;FG094;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1975;07323X0005/P2;16028;BARBEZIEUX-SAINT-HILAIRE;16;AEAG;76.0;5;16028_FRFG073_FRFG094;452766.140598;6493327.2713;;FG094;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1976;07323X0007/S72B;16030;BARRET;16;AEAG;44.0;9.5;16030_FRFG073_FRFG094;452422.490198;6491553.2423;;FG094;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1977;06855X0013/F6;16043;BIGNAC;16;AEAG;43.0;4.7;16043_FRFG078_FRFG017;471834.692398;6525968.5112;FG016;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1978;06855X0014/F8;16043;BIGNAC;16;AEAG;43.0;4.15;16043_FRFG078_FRFG017;472754.789898;6526791.5542;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1979;06855X0044/P1;16043;BIGNAC;16;AEAG;44.0;7;16043_FRFG078_FRFG017;471704.378898;6525768.2942;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1980;06855X0043/P3;16043;BIGNAC;16;AEAG;43.0;7;16043_FRFG078_FRFG017;471753.011498;6527201.0504;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1981;06855X0047/S3-P2;16043;BIGNAC;16;AEAG;44.46;5.1;16043_FRFG078_FRFG017;471844.184898;6527062.7381;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;
1982;06613X0006/MAS;16044;BIOUSSAC;16;AEAG;105.0;;16044_FRFG078_FRFG013;486566.354998;6552387.0707;;FG013;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1983;07082X0031/HYD;16056;BOURG-CHARENTE;16;AEAG;15.0;;16056_FRFG073_FRFG094;447905.927198;6511585.6702;FG093;FG094;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui
1984;07081X0504/F;16058;BOUTIERS-SAINT-TROJAN;16;AEAG;7.0;5.85;16058_FRFG078_FRFG017;443458.934298;6516612.2711;;FG017;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1985;06611X0087/S;16059;BRETTES;16;AEAG;99.0;264;16059_FRFG079_FRFG016;467838.930298;6547532.3611;FG078;FG016;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;;;;;oui;oui
1986;06857X0002/F1;16061;BRIE;16;AEAG;118.0;430.5;16061_FRFG078_FRFG016;485199.121598;6518763.3808;;FG016;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;
1987;06636X0003/SOURCE;16064;BRIGUEUIL;16;AELB;305.0;;16064_ _FRGG057;533802.542399;6542036.2271;;GG057;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
1988;06636X0002/SOURCE;16064;BRIGUEUIL;16;AELB;287.0;;16064_ _FRGG057;533292.852299;6539030.6448;;GG057;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;
1989;06636X0004/SOURCE;16064;BRIGUEUIL;16;AELB;335.0;0;16064_ _FRGG057;538941.780199;6541134.2091;;GG057;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1990;07564X0501/SOURCE;16066;BROSSAC;16;AEAG;91.0;7.3;16066_FRFG072_FRFG071;460875.088698;6472561.3418;FG071;FG071;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;oui;oui;oui;oui;oui;oui;
1991;06861X0010/F;16068;CELLEFROUIN;16;AEAG;137.0;156;16068_FRFG078_FRFG018;498382.598798;6533058.084;FG078;FG018;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;;oui;;oui;oui;oui
1992;07571X0001/SOURCE;16073;CHALAIS;16;AEAG;46.0;10.6;16073_FRFG073_FRFG025;467398.527598;6469701.4551;;FG025;Hors RCS et RCO;;;;;;oui;;oui;;;;;
1993;07571X0501/P;16073;CHALAIS;16;AEAG;46.0;4.5;16073_FRFG073_FRFG025;467829.127698;6466807.7425;;FG025;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;
1994;06625X0032/10;16076;CHAMPAGNE-MOUTON;16;AEAG;123.0;;16076_FRFG078_FRFG013;498944.332498;6547518.369;;FG013;Hors RCS et RCO;;;;;;oui;;oui;;;;;
